latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.39394,75.69619,354.09,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.23,9.43,D,0
30.39415,75.96951,333.88,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.56,6.15,D,0
30.39422,75.11981,341.24,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.29,6.78,D,0
30.39428,75.97219,355.75,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.14,10.01,D,0
30.39496,75.72238,333.56,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.96,6.53,D,0
30.39497,75.97355,340.86,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.85,6.15,D,0
30.39602,74.9559,340.76,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.51,5.77,D,0
30.39721,75.94305,339.84,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.1,3.28,D,0
30.39798,74.95203,341.2,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,298.81,12.3,D,0
30.39992,74.9612,330.81,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.67,4.19,D,0
30.40024,74.95473,340.69,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.37,5.77,D,0
30.4027,75.48344,345.66,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.9,12.49,D,0
30.40321,75.74215,331.54,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,297.07,2.07,D,0
30.40351,74.87244,341.02,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,297.2,7.1,D,0
30.40388,75.48389,345.84,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.53,11.46,D,0
30.40656,75.24377,343.36,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,297.6,4.25,D,0
30.40723,75.86734,341.63,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.01,3.75,D,0
30.40746,75.65717,331.43,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.34,6.56,D,0
30.40787,75.50922,331.84,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.72,3.06,D,0
30.40807,74.91519,334.47,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,295.72,3.75,D,0
30.4083,75.66138,341.13,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,300.58,13.38,D,0
30.40847,75.68347,355.25,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,300.47,16.23,D,0
30.40851,75.81066,335.44,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.17,2.46,D,0
30.40903,74.79199,331.11,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.38,7.12,D,0
30.40905,75.14898,336.72,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.02,4.39,D,0
30.40906,75.44613,343.32,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,302.55,21.19,D,0
30.4092,75.50957,333.77,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.65,3.15,D,0
30.41001,74.79668,340.48,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,297.55,7.12,D,0
30.41071,75.24264,335.86,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,295.82,3.63,D,0
30.41158,75.78368,334.62,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.13,8.3,D,0
30.41237,75.66029,337.89,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.56,3.48,D,0
30.41265,74.83056,349.29,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,295.04,6.8,D,0
30.41337,75.81371,339.23,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,299.19,2.46,D,0
30.4142,75.98549,341.56,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.83,11.41,D,0
30.41474,75.65077,348.89,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,300.25,9.12,D,0
30.41477,75.00399,343.63,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.73,7.36,D,0
30.41507,75.1568,343.6,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,296.58,6.88,D,0
30.41556,74.90826,338.55,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,297.79,7.22,D,0
30.41558,75.65499,339.86,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,297.4,9.12,D,0
30.41627,75.63703,347.08,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,299.67,8.68,D,0
30.41652,74.72018,341.48,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.37,6.89,D,0
30.41653,76.54774,334.24,0.55,0.43,2023-11-07,737,N,VIIRS,n,2,299.81,5.03,D,0
30.41695,75.61903,342.53,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,297.71,4.99,D,0
30.41705,75.00002,332.1,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.75,3.7,D,0
30.41727,75.66341,330.45,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,297.9,3.48,D,0
30.4174,75.81264,334.67,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.02,1.97,D,0
30.41751,74.72492,341.06,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.6,6.89,D,0
30.41787,76.11395,330.48,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.3,2.44,D,0
30.41801,75.00459,331.68,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.49,4.36,D,0
30.41834,76.20135,332.99,0.38,0.43,2023-11-07,737,N,VIIRS,n,2,297.92,5.41,D,0
30.41859,76.11093,340.77,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.66,2.34,D,0
30.41882,75.13206,339.37,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.79,2.65,D,0
30.41926,75.41142,340.84,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.06,11.88,D,0
30.42015,75.41575,350.07,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,305.16,39.9,D,0
30.42071,75.82914,330.32,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.02,2.07,D,0
30.42143,75.33732,338.48,0.42,0.46,2023-11-07,737,N,VIIRS,n,2,298.23,8.84,D,0
30.42233,75.34169,340.44,0.42,0.46,2023-11-07,737,N,VIIRS,n,2,297.84,9.32,D,0
30.423,75.13092,341.46,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,298.29,9.71,D,0
30.42391,75.82395,330.46,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.54,2.07,D,0
30.424,76.0549,332.63,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.87,2.74,D,0
30.42546,76.19534,341.88,0.38,0.43,2023-11-07,737,N,VIIRS,n,2,300.49,11.19,D,0
30.42587,75.0839,338.05,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.98,7.73,D,0
30.42635,75.08241,336.19,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.86,3.31,D,0
30.42671,75.46867,343.35,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.97,5.13,D,0
30.4273,75.862,349.26,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,299.64,9.5,D,0
30.42911,75.07825,346.25,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,299.21,7.73,D,0
30.42936,75.48156,342.25,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,300.8,9.48,D,0
30.42962,75.07674,340.75,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,298.1,6.25,D,0
30.42972,76.12476,340.39,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.74,6.16,D,0
30.43054,75.08126,333.51,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.5,6.25,D,0
30.43097,75.98533,339.94,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.48,6.88,D,0
30.43259,74.64528,336.93,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,296.74,6.2,D,0
30.43268,75.80423,341.14,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,299.42,7.63,D,0
30.43572,75.40697,346.2,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.93,5.08,D,0
30.43602,75.67167,339.99,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.86,5.19,D,0
30.43733,75.03295,341.24,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.34,4.44,D,0
30.43752,74.79897,349.28,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.41,7.01,D,0
30.43802,75.93655,336.1,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.82,2.37,D,0
30.43817,75.14229,335.09,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,297.13,4.03,D,0
30.43833,75.67157,342.33,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.12,8.64,D,0
30.43848,74.39383,340.59,0.48,0.48,2023-11-07,737,N,VIIRS,n,2,296.24,4.63,D,0
30.43885,75.3372,338.76,0.42,0.46,2023-11-07,737,N,VIIRS,n,2,296.65,3.62,D,0
30.4392,75.14545,340.45,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.13,4.75,D,0
30.44008,75.67057,332.73,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.9,4.26,D,0
30.44049,75.51471,356.26,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,305.81,25.49,D,0
30.44106,75.88851,335.36,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.53,2.66,D,0
30.44133,76.44535,335.36,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,300.51,4.42,D,0
30.44182,75.11761,333.71,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.49,7.93,D,0
30.44234,75.14114,330.27,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,295.74,4.03,D,0
30.44239,76.12561,338.18,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.52,6.25,D,0
30.4425,74.93007,331.41,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.48,3.93,D,0
30.44276,75.1221,340.14,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.9,10.91,D,0
30.44298,75.1207,353.63,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,298.62,12.46,D,0
30.44318,76.12959,340.69,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,296.86,6.25,D,0
30.44411,75.10749,336.17,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.07,4.32,D,0
30.44461,74.98281,340.89,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.28,4.93,D,0
30.44506,75.11198,354.02,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,299.0,7.93,D,0
30.44629,75.39496,341.58,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.27,5.11,D,0
30.44744,75.35792,334.9,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.79,3.59,D,0
30.4483,75.10635,336.29,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.21,3.68,D,0
30.44839,75.92523,331.41,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.48,2.83,D,0
30.44845,75.94661,338.84,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,302.14,10.11,D,0
30.44926,75.95068,345.88,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.91,10.11,D,0
30.45072,75.41663,341.61,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.92,4.56,D,0
30.45384,75.09055,331.39,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.19,3.0,D,0
30.45406,75.95367,340.87,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.88,8.39,D,0
30.4547,76.51398,334.53,0.55,0.43,2023-11-07,737,N,VIIRS,n,2,300.85,6.43,D,0
30.45534,75.83292,341.29,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.5,6.45,D,0
30.45594,75.77184,336.95,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,299.36,8.7,D,0
30.45676,75.77599,344.02,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.65,8.7,D,0
30.45689,75.44688,341.46,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.31,10.13,D,0
30.45773,75.82361,339.1,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.93,8.51,D,0
30.45776,75.38728,340.17,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.76,2.74,D,0
30.45797,75.68397,330.51,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.36,5.93,D,0
30.45806,75.41007,341.17,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.34,3.04,D,0
30.45855,75.82773,340.45,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.97,8.51,D,0
30.45885,75.7715,341.3,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.79,8.39,D,0
30.45912,75.56367,343.0,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.73,10.15,D,0
30.46202,75.68288,355.73,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.01,5.93,D,0
30.46288,75.77042,332.82,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.41,8.39,D,0
30.46305,75.41329,332.4,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.15,2.84,D,0
30.46343,74.77194,351.39,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,294.85,8.47,D,0
30.46547,74.41231,339.8,0.48,0.48,2023-11-07,737,N,VIIRS,n,2,296.5,8.21,D,0
30.46561,75.23232,337.58,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,295.63,3.79,D,0
30.46594,75.25559,354.35,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,297.45,9.3,D,0
30.46607,75.23338,339.3,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,296.8,4.15,D,0
30.46654,75.25658,341.21,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,297.25,7.79,D,0
30.46702,75.53909,334.44,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.66,12.1,D,0
30.46734,75.64609,330.78,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,297.72,2.24,D,0
30.46757,75.66816,340.84,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.69,5.19,D,0
30.46789,75.54336,340.59,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.8,12.1,D,0
30.46865,75.33373,343.35,0.42,0.46,2023-11-07,737,N,VIIRS,n,2,296.45,5.06,D,0
30.46988,74.97587,348.67,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.75,7.36,D,0
30.47059,75.49303,341.23,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.19,5.24,D,0
30.4711,75.538,337.52,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.05,3.81,D,0
30.47263,75.77655,337.65,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.99,5.0,D,0
30.47383,74.88728,341.03,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.45,6.74,D,0
30.47393,75.5731,348.49,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.33,11.77,D,0
30.47469,75.49193,341.22,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.07,5.24,D,0
30.47717,75.65231,343.74,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,299.23,14.9,D,0
30.47758,75.69638,339.86,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.07,4.87,D,0
30.47779,75.71832,331.02,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,296.83,4.68,D,0
30.47801,76.11626,336.36,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.09,5.06,D,0
30.47819,74.92992,344.47,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,298.7,12.79,D,0
30.47823,75.67857,338.59,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.6,6.14,D,0
30.47863,75.72249,340.81,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,297.45,7.41,D,0
30.48011,75.39037,333.07,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,295.96,2.75,D,0
30.48076,75.52189,341.96,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,299.65,8.8,D,0
30.48103,75.81777,339.48,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,297.56,5.06,D,0
30.48162,75.52615,330.82,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.73,7.08,D,0
30.48187,75.82188,339.85,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.56,5.06,D,0
30.48208,75.5709,341.85,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.8,7.32,D,0
30.48241,74.92876,348.55,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.06,8.61,D,0
30.48483,75.37075,350.88,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.35,8.4,D,0
30.4857,74.63719,333.78,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,292.92,3.53,D,0
30.48587,75.71616,332.72,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,293.39,3.0,D,0
30.48614,75.37141,348.82,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.66,7.55,D,0
30.48619,74.59656,330.88,0.47,0.47,2023-11-07,737,N,VIIRS,n,2,293.39,4.1,D,0
30.48694,76.39023,330.21,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,298.24,3.35,D,0
30.48721,74.60135,339.7,0.47,0.47,2023-11-07,737,N,VIIRS,n,2,293.65,6.21,D,0
30.4876,75.99583,333.6,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.07,2.57,D,0
30.48772,74.64671,342.87,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,293.44,6.62,D,0
30.48822,75.45203,334.98,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.18,5.69,D,0
30.48937,75.56447,342.49,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.1,9.54,D,0
30.49034,75.4196,341.03,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.62,4.77,D,0
30.49137,74.77063,332.9,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,294.77,2.33,D,0
30.49475,76.01087,340.65,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.97,4.72,D,0
30.49576,75.63848,330.54,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,289.3,2.88,D,0
30.49669,75.35939,335.16,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,286.74,3.02,D,0
30.49744,75.39024,331.11,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.57,1.91,D,0
30.50224,75.85967,340.72,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,298.72,4.68,D,0
30.50313,75.07227,342.31,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,299.46,8.93,D,0
30.50549,75.4519,332.9,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.33,9.94,D,0
30.50554,74.87985,339.36,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,295.7,4.29,D,0
30.50624,76.48763,335.31,0.55,0.43,2023-11-07,737,N,VIIRS,n,2,300.48,9.55,D,0
30.50635,75.4562,342.81,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,304.34,18.91,D,0
30.5073,74.69646,333.26,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.52,3.35,D,0
30.5073,75.45234,338.11,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,299.45,15.15,D,0
30.50732,75.07113,367.0,0.44,0.46,2023-11-07,737,N,VIIRS,h,2,298.15,8.93,D,0
30.50778,74.80563,341.59,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.58,6.96,D,0
30.50819,75.45663,341.02,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,297.59,13.04,D,0
30.50826,74.9894,335.62,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.23,4.2,D,0
30.50927,75.70549,331.2,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,291.96,2.74,D,0
30.51008,74.91138,333.25,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,296.13,3.64,D,0
30.51315,75.57593,336.4,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.61,3.25,D,0
30.51352,75.48235,338.29,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,300.12,4.77,D,0
30.5137,75.33637,343.39,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,292.31,6.21,D,0
30.51449,75.53976,342.27,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,303.82,19.33,D,0
30.51561,75.48087,340.81,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,299.01,7.46,D,0
30.51586,76.03087,336.67,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.96,5.72,D,0
30.51618,76.03481,336.53,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.06,5.79,D,0
30.51647,75.48515,340.66,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.36,7.46,D,0
30.51761,75.48126,341.5,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.25,11.34,D,0
30.51788,76.48462,332.23,0.55,0.43,2023-11-07,737,N,VIIRS,n,2,296.96,3.14,D,0
30.51819,75.35815,339.79,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,294.2,8.28,D,0
30.5191,75.60556,352.95,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.89,7.92,D,0
30.52088,75.37119,344.83,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.15,6.91,D,0
30.52217,75.83279,340.38,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,296.25,4.52,D,0
30.52238,76.32017,347.2,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,300.03,15.21,D,0
30.52346,75.48872,345.38,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,298.67,9.83,D,0
30.52406,75.06652,330.26,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.65,3.22,D,0
30.5241,75.36574,343.44,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,296.86,12.07,D,0
30.52496,75.26394,336.75,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,296.88,3.29,D,0
30.52498,75.07103,339.8,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.24,5.73,D,0
30.52588,75.53218,342.47,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,294.52,8.84,D,0
30.52618,75.83172,337.52,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,293.9,4.52,D,0
30.52643,76.36177,346.82,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,299.35,8.88,D,0
30.52817,75.53241,342.06,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.18,8.25,D,0
30.52865,75.69591,340.9,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,294.86,9.79,D,0
30.52879,75.00298,347.11,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.15,5.93,D,0
30.53164,75.00341,340.03,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,297.46,7.08,D,0
30.53193,75.08341,330.79,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.6,2.06,D,0
30.53564,75.64549,333.34,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.51,3.47,D,0
30.53953,75.52487,345.43,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.1,5.92,D,0
30.54239,75.62226,335.93,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.8,6.08,D,0
30.54313,74.65138,333.33,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.7,9.01,D,0
30.54362,75.62119,340.69,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,296.52,6.31,D,0
30.54494,75.06665,340.55,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.7,5.73,D,0
30.54589,75.38728,367.0,0.42,0.45,2023-11-07,737,N,VIIRS,h,2,297.76,8.11,D,0
30.54945,75.23398,340.68,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,296.78,4.75,D,0
30.55048,75.05085,339.47,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.22,3.81,D,0
30.55317,76.00835,340.31,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.3,5.53,D,0
30.55372,75.0452,330.32,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,295.27,4.85,D,0
30.55495,75.17731,348.53,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,298.19,12.0,D,0
30.55524,75.17626,340.57,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,297.55,5.93,D,0
30.5561,74.92912,343.76,0.44,0.46,2023-11-07,737,N,VIIRS,n,2,296.96,5.89,D,0
30.55614,75.1807,342.57,0.43,0.46,2023-11-07,737,N,VIIRS,n,2,296.93,5.93,D,0
30.55629,75.6274,340.75,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.12,10.06,D,0
30.55772,76.39606,334.56,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,299.68,5.8,D,0
30.55921,74.70697,341.65,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,299.37,11.16,D,0
30.55939,75.4745,330.71,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,291.11,2.62,D,0
30.56096,75.9213,341.09,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,299.79,5.34,D,0
30.56325,76.59184,333.54,0.55,0.42,2023-11-07,737,N,VIIRS,n,2,298.66,3.86,D,0
30.56346,75.97598,338.65,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,296.95,5.01,D,0
30.56496,75.92024,343.25,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.27,6.52,D,0
30.56522,75.48195,344.02,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,293.35,5.77,D,0
30.56676,74.69987,340.51,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,296.05,11.83,D,0
30.56849,75.41307,330.46,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,293.64,2.26,D,0
30.56946,75.56608,340.56,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,295.49,7.06,D,0
30.57066,76.01219,341.4,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.61,6.32,D,0
30.57165,75.61884,340.11,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,298.79,6.42,D,0
30.57376,75.75448,333.04,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,295.44,1.82,D,0
30.57465,75.67544,343.45,0.4,0.45,2023-11-07,737,N,VIIRS,n,2,296.19,3.88,D,0
30.57822,74.71163,342.44,0.46,0.47,2023-11-07,737,N,VIIRS,n,2,295.36,6.32,D,0
30.57932,75.90788,336.06,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.55,3.61,D,0
30.57947,75.76165,340.33,0.4,0.44,2023-11-07,737,N,VIIRS,n,2,293.22,4.72,D,0
30.58012,75.91194,340.83,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,298.52,7.74,D,0
30.58251,75.90275,338.81,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.86,3.61,D,0
30.58333,75.92817,338.02,0.39,0.44,2023-11-07,737,N,VIIRS,n,2,297.64,3.1,D,0
30.58516,75.43128,337.42,0.42,0.45,2023-11-07,737,N,VIIRS,n,2,295.43,3.52,D,0
30.58659,75.56592,333.82,0.41,0.45,2023-11-07,737,N,VIIRS,n,2,293.94,1.73,D,0
30.58729,76.09598,342.95,0.38,0.44,2023-11-07,737,N,VIIRS,n,2,299.11,7.19,D,0
30.58997,76.39369,331.27,0.56,0.43,2023-11-07,737,N,VIIRS,n,2,298.13,2.97,D,0
